SampleSize,XbarMinusMu
2.7039e+22,-4.396e-13
2.8391e+22,-1.975e-14
2.9811e+22,-6.351e-13
3.1301e+22,-1.337e-12
3.2867e+22,-1.415e-12
3.451e+22,-1.775e-12
3.6235e+22,-2.05e-12
3.8047e+22,-1.521e-12
3.995e+22,-1.942e-12
4.1947e+22,-1.252e-12
4.4044e+22,-6.945e-13
4.6247e+22,-4.371e-13
4.8559e+22,4.7822e-13
5.0987e+22,-7.622e-14
5.3536e+22,-8.211e-13
5.6213e+22,-1.056e-12
5.9024e+22,-9.071e-13
6.1975e+22,-1.032e-12
6.5074e+22,-8.478e-13
6.8327e+22,-1.539e-12
7.1744e+22,-8.492e-13
7.5331e+22,-7.434e-13
7.9097e+22,-8.759e-13
8.3052e+22,-6.459e-13
8.7205e+22,-1.301e-12
9.1565e+22,-1.442e-12
9.6143e+22,-1.143e-12
1.0095e+23,-1.268e-12
1.06e+23,-1.207e-12
1.113e+23,-7.671e-13
1.1686e+23,-7.614e-13
1.2271e+23,-5.811e-13
1.2884e+23,-3.868e-13
1.3528e+23,-5.163e-13
1.4205e+23,-2.49e-13
1.4915e+23,-6.433e-13
1.5661e+23,-8.882e-13
1.6444e+23,-9.13e-13
1.7266e+23,-1.544e-12
1.8129e+23,-1.325e-12
1.9036e+23,-1.67e-12
1.9987e+23,-1.72e-12
2.0987e+23,-1.937e-12
2.2036e+23,-1.35e-12
2.3138e+23,-1.393e-12
2.4295e+23,-1.883e-12
2.551e+23,-2.13e-12
2.6785e+23,-1.94e-12
2.8124e+23,-1.945e-12
2.9531e+23,-1.955e-12
3.1007e+23,-2.063e-12
3.2558e+23,-2.034e-12
3.4185e+23,-1.981e-12
3.5895e+23,-1.861e-12
3.7689e+23,-2.055e-12
3.9574e+23,-2.105e-12
4.1553e+23,-1.977e-12
4.363e+23,-1.843e-12
4.5812e+23,-1.642e-12
4.8102e+23,-1.628e-12
5.0507e+23,-1.584e-12
5.3033e+23,-1.407e-12
5.5684e+23,-1.366e-12
5.8469e+23,-1.048e-12
6.1392e+23,-7.823e-13
6.4462e+23,-4.908e-13
6.7685e+23,-3.015e-13
7.1069e+23,-2.526e-13
7.4622e+23,-2.399e-13
7.8354e+23,-1.855e-13
8.2271e+23,-1.548e-13
8.6385e+23,-1.861e-14
9.0704e+23,-2.663e-13
9.5239e+23,-3.329e-13
1e+24,-3.27e-13
1.05e+24,-4.277e-13
1.1025e+24,-3.064e-13
1.1576e+24,-2.821e-13
1.2155e+24,-1.324e-13
1.2763e+24,-2.169e-13
1.3401e+24,-1.122e-13
1.4071e+24,-7.312e-14
1.4775e+24,-2.012e-13
1.5513e+24,-1.754e-13
1.6289e+24,-9.396e-14
1.7104e+24,-1.355e-13
1.7959e+24,-1.495e-13
1.8857e+24,-4.89e-14
1.98e+24,-1.477e-13
2.079e+24,-1.662e-13
2.1829e+24,-2.241e-13
2.292e+24,-2.39e-13
2.4066e+24,-2.729e-13
2.527e+24,-2.981e-13
2.6533e+24,-2.946e-13
2.786e+24,-1.885e-13
2.9253e+24,-2.229e-13
3.0716e+24,-2.6e-13
3.2251e+24,-1.858e-13
3.3864e+24,-7.003e-14
3.5557e+24,-8.718e-14
3.7335e+24,-6.678e-14
3.9202e+24,-2.629e-14
4.1162e+24,-4.994e-15
4.322e+24,9.7433e-15
4.5381e+24,8.8085e-14
4.765e+24,1.3505e-13
5.0032e+24,1.0203e-13
5.2534e+24,8.2855e-14
5.5161e+24,8.7758e-14
5.7919e+24,1.442e-13
6.0815e+24,-3.07e-15
6.3856e+24,3.6532e-14
6.7048e+24,9.0348e-15
7.0401e+24,1.6261e-15
7.3921e+24,-1.182e-15
7.7617e+24,-7.848e-15
8.1498e+24,-1.495e-14
8.5573e+24,1.3136e-14
8.9851e+24,5.9099e-14
9.4344e+24,1.0729e-13
9.9061e+24,1.0185e-13
1.0401e+25,9.9975e-14
1.0921e+25,6.3609e-14
1.1468e+25,8.6283e-14
1.2041e+25,6.1005e-14
1.2643e+25,5.0281e-14
1.3275e+25,5.4898e-14
1.3939e+25,6.3399e-14
1.4636e+25,7.7245e-14
1.5368e+25,7.9984e-14
1.6136e+25,1.1342e-13
1.6943e+25,1.2328e-13
1.779e+25,8.5956e-14
1.8679e+25,1.1738e-13
1.9613e+25,1.4445e-13
2.0594e+25,1.7188e-13
2.1624e+25,1.4082e-13
2.2705e+25,9.2249e-14
2.384e+25,6.8004e-14
2.5032e+25,4.0268e-14
2.6284e+25,7.2018e-14
2.7598e+25,7.3065e-14
2.8978e+25,6.0637e-14
3.0427e+25,4.9235e-14
3.1948e+25,4.3314e-14
3.3546e+25,2.8114e-14
3.5223e+25,1.7204e-14
3.6984e+25,2.8631e-14
3.8833e+25,1.2895e-14
4.0775e+25,-1.162e-14
4.2814e+25,3.6824e-15
4.4954e+25,2.6138e-14
4.7202e+25,3.2046e-14
4.9562e+25,1.6702e-14
5.204e+25,7.1215e-15
5.4642e+25,4.7296e-15
5.7374e+25,-5.991e-16
6.0243e+25,-5.992e-15
6.3255e+25,-6.186e-16
6.6418e+25,-5.081e-15
6.9739e+25,-1.66e-15
7.3226e+25,-1.63e-14
7.6887e+25,-1.736e-14
8.0731e+25,1.7032e-15
8.4768e+25,1.0971e-14
8.9006e+25,1.89e-14
9.3457e+25,1.6943e-14
9.8129e+25,1.5463e-14
1.0304e+26,8.4015e-15
1.0819e+26,1.0187e-15
1.136e+26,2.2086e-14
1.1928e+26,3.2619e-14
1.2524e+26,3.2205e-14
1.315e+26,3.6695e-14
1.3808e+26,4.3039e-14
1.4498e+26,3.6464e-14
1.5223e+26,3.3449e-14
1.5984e+26,3.2948e-14
1.6783e+26,3.3127e-14
1.7623e+26,2.3191e-14
1.8504e+26,1.8333e-14
1.9429e+26,1.2891e-14
2.04e+26,9.1668e-15
2.142e+26,2.6978e-15
2.2491e+26,8.8714e-15
2.3616e+26,5.9441e-15
2.4797e+26,1.5407e-14
2.6037e+26,2.1465e-14
2.7338e+26,2.2006e-14
2.8705e+26,2.8527e-14
3.0141e+26,3.3304e-14
3.1648e+26,2.9085e-14
3.323e+26,1.7206e-14
3.4892e+26,1.3181e-14
3.6636e+26,1.0915e-14
3.8468e+26,1.5676e-14
4.0391e+26,2.0793e-14
4.2411e+26,1.9008e-14
4.4532e+26,1.3699e-14
4.6758e+26,1.3726e-14
4.9096e+26,1.7611e-14
5.1551e+26,1.6108e-14
5.4128e+26,1.3703e-14
5.6835e+26,1.206e-14
5.9676e+26,9.0702e-15
6.266e+26,8.7343e-15
6.5793e+26,7.8792e-15
6.9083e+26,6.7546e-15
7.2537e+26,5.792e-15
7.6164e+26,1.7089e-14
7.9972e+26,1.51e-14
8.3971e+26,1.9921e-14
8.8169e+26,1.3407e-14
9.2578e+26,1.2961e-14
9.7207e+26,1.2795e-14
1.0207e+27,1.1566e-14
1.0717e+27,9.8325e-15
1.1253e+27,8.1328e-15
1.1816e+27,7.2583e-15
1.2406e+27,8.1603e-15
1.3027e+27,7.4926e-15
1.3678e+27,4.1151e-15
1.4362e+27,5.7916e-15
1.508e+27,8.0929e-15
1.5834e+27,8.0456e-15
1.6626e+27,7.1033e-15
1.7457e+27,4.8633e-15
1.833e+27,5.323e-15
1.9246e+27,-8.704e-16
2.0209e+27,7.4044e-16
2.1219e+27,9.7591e-16
2.228e+27,2.5878e-15
2.3394e+27,3.8382e-15
2.4564e+27,2.0811e-15
2.5792e+27,3.5954e-15
2.7081e+27,8.2535e-16
2.8436e+27,2.1364e-15
2.9857e+27,3.024e-15
3.135e+27,4.1825e-15
3.2918e+27,4.5106e-15
3.4564e+27,3.0385e-15
3.6292e+27,9.0175e-16
3.8106e+27,1.6129e-15
4.0012e+27,3.3445e-15
4.2012e+27,3.7041e-15
4.4113e+27,2.0738e-15
4.6318e+27,3.3769e-15
4.8634e+27,4.4138e-15
5.1066e+27,5.4557e-15
5.3619e+27,6.6296e-15
5.63e+27,5.9577e-15
5.9115e+27,6.3465e-15
6.2071e+27,6.9751e-15
6.5175e+27,5.9257e-15
6.8433e+27,4.8185e-15
7.1855e+27,4.1836e-15
7.5448e+27,5.1752e-15
7.922e+27,2.6972e-15
8.3181e+27,4.0952e-15
8.734e+27,3.2243e-15
9.1707e+27,2.7697e-15
9.6293e+27,3.234e-15
1.0111e+28,4.3512e-15
1.0616e+28,4.9954e-15
1.1147e+28,3.2286e-15
1.1704e+28,3.6736e-15
1.229e+28,3.0465e-15
1.2904e+28,2.8229e-15
1.3549e+28,1.4409e-16
1.4227e+28,7.6672e-16
1.4938e+28,-3.474e-16
1.5685e+28,9.239e-16
1.6469e+28,1.9453e-16
1.7293e+28,6.9493e-16
1.8157e+28,-1.836e-16
1.9065e+28,-6.848e-16
2.0019e+28,-1.208e-15
2.1019e+28,4.2752e-16
2.207e+28,-1.215e-15
2.3174e+28,-2.783e-15
2.4333e+28,-2.837e-15
2.5549e+28,-2.267e-15
2.6827e+28,-2.375e-15
2.8168e+28,-2.169e-15
2.9577e+28,-1.146e-15
3.1055e+28,5.7031e-16
3.2608e+28,2.1712e-17
3.4239e+28,-4.647e-17
3.595e+28,-8.311e-16
3.7748e+28,-2.434e-16
3.9635e+28,3.4783e-16
4.1617e+28,1.3962e-16
4.3698e+28,-1.026e-16
4.5883e+28,-2.234e-16
4.8177e+28,-7.538e-16
5.0586e+28,-5.371e-16
5.3115e+28,-7.445e-16
5.5771e+28,-8.373e-16
5.856e+28,-2.999e-16
6.1487e+28,-3.027e-16
6.4562e+28,-2.823e-16
6.779e+28,7.517e-16
7.1179e+28,1.9426e-15
7.4738e+28,1.5232e-15
7.8475e+28,1.4994e-15
8.2399e+28,1.8167e-15
8.6519e+28,1.6081e-15
9.0845e+28,2.0634e-15
9.5387e+28,1.938e-15
1.0016e+29,1.45e-15
1.0516e+29,1.5686e-15
1.1042e+29,1.0221e-15
1.1594e+29,1.6266e-15
1.2174e+29,1.1308e-15
1.2783e+29,9.8942e-16
1.3422e+29,1.101e-15
1.4093e+29,1.2893e-15
1.4798e+29,1.2271e-15
1.5538e+29,1.2519e-15
1.6314e+29,1.5384e-15
1.713e+29,1.4643e-15
1.7987e+29,1.7015e-15
1.8886e+29,1.4739e-15
1.983e+29,1.757e-15
2.0822e+29,1.7508e-15
2.1863e+29,1.7364e-15
2.2956e+29,1.3223e-15
2.4104e+29,9.6188e-16
2.5309e+29,1.1797e-15
2.6575e+29,1.153e-15
2.7903e+29,1.2721e-15
2.9298e+29,1.397e-15
3.0763e+29,1.209e-15
3.2302e+29,9.9954e-16
3.3917e+29,1.0823e-15
3.5612e+29,1.2038e-15
3.7393e+29,1.3647e-15
3.9263e+29,1.3201e-15
4.1226e+29,1.1184e-15
4.3287e+29,9.573e-16
4.5451e+29,5.4801e-16
4.7724e+29,3.6887e-16
5.011e+29,3.4468e-16
5.2616e+29,7.2047e-17
5.5247e+29,8.4487e-17
5.8009e+29,2.1187e-16
6.0909e+29,1.7775e-16
6.3955e+29,2.3859e-16
6.7153e+29,3.0353e-16
7.051e+29,3.4052e-16
7.4036e+29,4.2643e-16
7.7737e+29,4.4868e-16
8.1624e+29,6.2993e-16
8.5706e+29,6.2418e-16
8.9991e+29,5.5136e-16
9.449e+29,4.2168e-16
9.9215e+29,6.3341e-16
1.0418e+30,5.5377e-16
1.0938e+30,4.5967e-16
1.1485e+30,5.1659e-16
1.206e+30,5.6692e-16
1.2663e+30,5.118e-16
1.3296e+30,3.73e-16
1.3961e+30,3.0419e-16
1.4659e+30,2.8117e-16
1.5391e+30,1.8112e-16
1.6161e+30,2.329e-16
1.6969e+30,2.6507e-16
1.7818e+30,3.8672e-16
1.8708e+30,3.708e-16
1.9644e+30,4.1802e-16
2.0626e+30,3.1475e-16
2.1657e+30,2.7219e-16
2.274e+30,3.6772e-16
2.3877e+30,5.3365e-16
2.5071e+30,3.9894e-16
2.6325e+30,3.233e-16
2.7641e+30,4.0178e-16
2.9023e+30,3.3947e-16
3.0474e+30,2.4693e-16
3.1998e+30,2.4388e-16
3.3598e+30,2.0272e-16
3.5278e+30,2.6294e-16
3.7041e+30,2.4054e-16
3.8894e+30,2.7574e-16
4.0838e+30,2.983e-16
4.288e+30,3.3806e-16
4.5024e+30,3.9054e-16
4.7275e+30,4.2756e-16
4.9639e+30,4.5381e-16
5.2121e+30,5.116e-16
5.4727e+30,5.6849e-16
5.7463e+30,4.8614e-16
6.0337e+30,5.1558e-16
6.3353e+30,4.5068e-16
6.6521e+30,4.002e-16
6.9847e+30,3.7238e-16
7.334e+30,2.9425e-16
7.7006e+30,2.6458e-16
8.0857e+30,2.6914e-16
8.49e+30,2.0977e-16
8.9145e+30,2.1688e-16
9.3602e+30,1.3171e-16
9.8282e+30,8.192e-17
1.032e+31,2.1928e-17
1.0836e+31,-2.728e-17
1.1377e+31,-4.715e-17
1.1946e+31,-7.278e-17
1.2544e+31,-8.691e-17
1.3171e+31,-1.098e-16
1.3829e+31,-1.128e-16
1.4521e+31,-9.209e-17
1.5247e+31,-7.765e-17
1.6009e+31,-8.387e-17
1.681e+31,-9.682e-17
1.765e+31,-1.416e-16
1.8533e+31,-1.084e-16
1.9459e+31,-9.725e-17
2.0432e+31,-1.061e-16
2.1454e+31,-1.36e-16
2.2526e+31,-1.108e-16
2.3653e+31,-8.8e-17
2.4835e+31,-1.165e-16
2.6077e+31,-1.402e-16
2.7381e+31,-1.267e-16
2.875e+31,-1.276e-16
3.0188e+31,-1.264e-16
3.1697e+31,-1.364e-16
3.3282e+31,-1.664e-16
3.4946e+31,-1.71e-16
3.6693e+31,-1.438e-16
3.8528e+31,-1.33e-16
4.0454e+31,-1.338e-16
4.2477e+31,-1.233e-16
4.4601e+31,-1.233e-16
4.6831e+31,-9.177e-17
4.9172e+31,-6.433e-17
5.1631e+31,-4.526e-17
5.4212e+31,-4.607e-17
5.6923e+31,-4.308e-17
5.9769e+31,-1.368e-17
6.2758e+31,-2.405e-18
6.5896e+31,-1.342e-17
6.919e+31,-2.84e-17
7.265e+31,-3.88e-17
7.6282e+31,-1.564e-17
8.0097e+31,3.4166e-18
8.4101e+31,-7.038e-18
8.8306e+31,-1.41e-17
9.2722e+31,3.3243e-18
9.7358e+31,1.2814e-17
1.0223e+32,2.1734e-17
1.0734e+32,1.1769e-17
1.127e+32,-2.986e-18
1.1834e+32,5.4651e-18
1.2426e+32,-8.983e-18
1.3047e+32,-2.271e-17
1.3699e+32,-2.449e-17
1.4384e+32,-2.881e-17
1.5103e+32,-7.522e-18
1.5859e+32,-4.596e-18
1.6651e+32,-8.896e-18
1.7484e+32,3.5627e-18
1.8358e+32,-4.466e-18
1.9276e+32,7.0995e-18
2.024e+32,1.1108e-17
2.1252e+32,8.3389e-18
2.2315e+32,6.5897e-18
2.343e+32,1.0345e-17
2.4602e+32,1.8551e-17
2.5832e+32,1.8906e-17
2.7124e+32,2.695e-17
2.848e+32,2.4649e-17
2.9904e+32,1.8831e-17
3.1399e+32,2.7147e-17
3.2969e+32,1.3958e-17
3.4617e+32,2.3189e-17
3.6348e+32,2.1409e-17
3.8166e+32,2.4634e-17
4.0074e+32,2.3718e-17
4.2077e+32,2.03e-17
4.4181e+32,2.351e-17
4.639e+32,2.6661e-17
4.871e+32,2.279e-17
5.1145e+32,2.5974e-17
5.3703e+32,3.0971e-17
5.6388e+32,3.5937e-17
5.9207e+32,3.392e-17
6.2168e+32,3.6943e-17
6.5276e+32,3.8128e-17
6.854e+32,3.1811e-17
7.1967e+32,2.8965e-17
7.5565e+32,2.4002e-17
7.9343e+32,1.7949e-17
8.3311e+32,1.9798e-17
8.7476e+32,1.8087e-17
9.185e+32,1.615e-17
9.6442e+32,1.5111e-17
1.0126e+33,1.1923e-17
1.0633e+33,6.1911e-18
1.1164e+33,9.109e-18
1.1723e+33,1.0259e-17
1.2309e+33,8.9312e-18
1.2924e+33,7.9199e-18
1.357e+33,1.0625e-17
1.4249e+33,1.0352e-17
1.4961e+33,9.2953e-18
1.5709e+33,1.3593e-17
1.6495e+33,1.428e-17
1.732e+33,1.1236e-17
1.8186e+33,1.0513e-17
1.9095e+33,9.2147e-18
2.005e+33,9.506e-18
2.1052e+33,5.9708e-18
2.2105e+33,6.7322e-18
2.321e+33,7.7737e-18
2.4371e+33,5.8288e-18
2.5589e+33,6.058e-18
2.6868e+33,6.145e-18
2.8212e+33,5.9426e-18
2.9623e+33,3.9192e-18
3.1104e+33,3.4854e-18
3.2659e+33,2.9678e-18
3.4292e+33,2.4618e-18
3.6006e+33,7.3518e-19
3.7807e+33,3.0327e-18
3.9697e+33,1.1994e-18
4.1682e+33,1.9104e-18
4.3766e+33,4.6533e-18
4.5954e+33,4.7558e-18
4.8252e+33,3.4109e-18
5.0665e+33,2.6029e-18
5.3198e+33,-1.463e-18
5.5858e+33,-1.123e-18
5.8651e+33,-3.305e-18
6.1583e+33,-3.596e-18
6.4662e+33,-5.739e-18
6.7895e+33,-2.619e-18
7.129e+33,1.0117e-18
7.4855e+33,2.135e-18
7.8597e+33,1.8496e-18
8.2527e+33,3.5334e-18
8.6654e+33,3.0106e-18
9.0986e+33,3.8404e-18
9.5536e+33,3.9378e-18
1.0031e+34,4.6803e-18
1.0533e+34,5.0667e-18
1.1059e+34,6.958e-18
1.1612e+34,5.5437e-18
1.2193e+34,4.4006e-18
1.2803e+34,4.8305e-18
1.3443e+34,5.9878e-18
1.4115e+34,5.2072e-18
1.4821e+34,4.224e-18
1.5562e+34,3.229e-18
1.634e+34,2.7742e-18
1.7157e+34,1.7982e-18
1.8015e+34,5.6389e-19
1.8915e+34,-5.241e-19
1.9861e+34,3.57e-19
2.0854e+34,-7.399e-20
2.1897e+34,-2.085e-19
2.2992e+34,-7.144e-19
2.4141e+34,-1.128e-19
2.5348e+34,-3.776e-19
2.6616e+34,-1.287e-18
2.7947e+34,-1.266e-18
2.9344e+34,-5.237e-19
3.0811e+34,5.7258e-19
3.2352e+34,1.7754e-18
3.3969e+34,2.8044e-18
3.5668e+34,2.8704e-18
3.7451e+34,3.2515e-18
3.9324e+34,4.1924e-18
4.129e+34,3.3137e-18
4.3354e+34,3.2182e-18
4.5522e+34,2.789e-18
4.7798e+34,2.6049e-18
5.0188e+34,3.132e-18
5.2698e+34,3.0679e-18
5.5332e+34,3.1936e-18
5.8099e+34,2.7617e-18
6.1004e+34,2.5041e-18
6.4054e+34,1.9702e-18
6.7257e+34,1.7325e-18
7.062e+34,1.8783e-18
7.4151e+34,1.9311e-18
7.7858e+34,1.7783e-18
8.1751e+34,1.6589e-18
8.5839e+34,1.2201e-18
9.0131e+34,7.3111e-19
9.4637e+34,4.4346e-19
9.9369e+34,5.6947e-19
1.0434e+35,3.2171e-19
1.0955e+35,4.2989e-19
1.1503e+35,6.0515e-19
1.2078e+35,2.866e-19
1.2682e+35,5.1437e-19
1.3316e+35,8.8678e-19
1.3982e+35,9.9939e-19
1.4681e+35,1.2037e-18
1.5415e+35,3.1169e-19
1.6186e+35,2.1048e-19
1.6995e+35,4.5841e-19
1.7845e+35,1.039e-18
1.8738e+35,1.0341e-18
1.9674e+35,8.3097e-19
2.0658e+35,3.3818e-19
2.1691e+35,3.4457e-19
2.2776e+35,5.3828e-19
2.3914e+35,2.0675e-19
2.511e+35,1.0651e-19
2.6366e+35,4.4156e-19
2.7684e+35,4.4769e-19
2.9068e+35,5.1198e-19
3.0521e+35,5.3565e-19
3.2048e+35,5.7712e-19
3.365e+35,3.4923e-19
3.5332e+35,4.2734e-19
3.7099e+35,3.6192e-19
3.8954e+35,1.6827e-19
4.0902e+35,3.4149e-19
4.2947e+35,3.4781e-19
4.5094e+35,3.8858e-19
4.7349e+35,3.7464e-19
4.9716e+35,1.8144e-19
5.2202e+35,3.2133e-19
5.4812e+35,2.7614e-19
5.7553e+35,1.6672e-19
6.043e+35,-2.868e-20
6.3452e+35,-4.782e-21
6.6625e+35,-2.27e-19
6.9956e+35,-9.005e-20
7.3454e+35,-2.139e-19
7.7126e+35,-2.152e-19
8.0983e+35,-3.612e-19
8.5032e+35,-5.656e-19
8.9283e+35,-3.634e-19
9.3747e+35,-4.514e-19
9.8435e+35,-4.17e-19
1.0336e+36,-4.086e-19
1.0852e+36,-4.615e-19
1.1395e+36,-4.745e-19
1.1965e+36,-3.254e-19
1.2563e+36,-2.06e-19
1.3191e+36,-1.869e-19
1.3851e+36,-1.759e-19
1.4543e+36,-2.049e-19
1.527e+36,-2.38e-19
1.6034e+36,-1.696e-19
1.6836e+36,-1.136e-19
1.7677e+36,-2.344e-20
1.8561e+36,1.6314e-19
1.9489e+36,4.0456e-19
2.0464e+36,3.751e-19
2.1487e+36,4.0167e-19
2.2561e+36,4.5044e-19
2.3689e+36,4.3535e-19
2.4874e+36,3.2645e-19
2.6118e+36,3.5247e-19
2.7424e+36,3.3232e-19
2.8795e+36,3.1006e-19
3.0234e+36,3.4021e-19
3.1746e+36,3.7211e-19
3.3333e+36,3.8195e-19
3.5e+36,3.7671e-19
3.675e+36,4.7558e-19
3.8588e+36,3.6382e-19
4.0517e+36,2.9768e-19
4.2543e+36,3.1323e-19
4.467e+36,2.953e-19
4.6904e+36,3.0059e-19
4.9249e+36,2.9166e-19
5.1711e+36,2.9931e-19
5.4297e+36,2.1117e-19
5.7012e+36,2.0599e-19
5.9862e+36,1.7803e-19
6.2855e+36,1.6746e-19
6.5998e+36,1.0391e-19
6.9298e+36,8.6498e-20
7.2763e+36,7.5004e-20
7.6401e+36,1.0174e-19
8.0221e+36,8.9373e-20
8.4232e+36,5.591e-20
8.8444e+36,6.7735e-20
9.2866e+36,6.7251e-20
9.7509e+36,5.8319e-20
1.0238e+37,-1.429e-20
1.075e+37,-1.646e-20
1.1288e+37,-1.416e-20
1.1852e+37,-4.86e-20
1.2445e+37,-4.353e-20
1.3067e+37,-7.287e-20
1.3721e+37,-8.197e-20
1.4407e+37,-8.51e-20
1.5127e+37,-1.43e-19
1.5883e+37,-1.32e-19
1.6677e+37,-7.364e-20
1.7511e+37,-8.187e-20
1.8387e+37,-6.233e-20
1.9306e+37,-3.763e-20
2.0271e+37,-5.146e-20
2.1285e+37,-4.933e-20
2.2349e+37,-1.823e-20
2.3467e+37,-5.794e-20
2.464e+37,-5.635e-20
2.5872e+37,-5.598e-20
2.7166e+37,-1.049e-19
2.8524e+37,-1.092e-19
2.995e+37,-9.801e-20
3.1448e+37,-1.044e-19
3.302e+37,-1.016e-19
3.4671e+37,-6.678e-20
3.6405e+37,-2.393e-20
3.8225e+37,-1.036e-20
4.0136e+37,2.3207e-21
4.2143e+37,-4.213e-21
4.425e+37,-3.132e-21
4.6463e+37,-1.854e-20
4.8786e+37,-5.939e-21
5.1225e+37,-2.54e-21
5.3786e+37,2.3527e-20
5.6476e+37,-1.426e-21
5.9299e+37,-3.069e-21
6.2264e+37,5.9814e-21
6.5377e+37,-1.916e-20
6.8646e+37,-1.995e-20
7.2079e+37,-1.538e-20
7.5683e+37,-2.41e-20
7.9467e+37,-9.605e-21
8.344e+37,-1.823e-20
8.7612e+37,-2.977e-20
9.1993e+37,-1.157e-20
9.6592e+37,-7.881e-21
1.0142e+38,-1.28e-20
1.0649e+38,-1.215e-20
1.1182e+38,-5.963e-21
1.1741e+38,-3.138e-21
1.2328e+38,1.0845e-20
1.2944e+38,2.0917e-20
1.3592e+38,1.0091e-20
1.4271e+38,1.5845e-20
1.4985e+38,1.8892e-20
1.5734e+38,1.4449e-20
1.6521e+38,1.0183e-20
1.7347e+38,1.2748e-20
1.8214e+38,2.2205e-21
1.9125e+38,3.3475e-21
2.0081e+38,2.7908e-21
2.1085e+38,2.7173e-21
2.2139e+38,-2.073e-21
2.3246e+38,-8.837e-21
2.4408e+38,-1.905e-20
2.5629e+38,-2.563e-20
2.691e+38,-2.484e-20
2.8256e+38,-2.734e-20
2.9669e+38,-2.157e-20
3.1152e+38,-1.07e-20
3.271e+38,-5.807e-21
3.4345e+38,-1.314e-20
3.6062e+38,-1.276e-20
3.7865e+38,-1.549e-20
3.9759e+38,-1.168e-20
4.1747e+38,-1.137e-20
4.3834e+38,-1.211e-21
4.6026e+38,-3.379e-21
4.8327e+38,-7.947e-21
5.0743e+38,-1.035e-20
5.328e+38,-9.174e-21
5.5944e+38,-9.472e-21
5.8742e+38,-1.437e-20
6.1679e+38,-1.235e-20
6.4763e+38,-1.066e-20
6.8001e+38,-1.146e-20
7.1401e+38,-3.462e-21
7.4971e+38,-5.494e-21
7.872e+38,-3.772e-21
8.2655e+38,-2.023e-21
8.6788e+38,-1.36e-21
9.1128e+38,-1.151e-21
9.5684e+38,-5.697e-21
1.0047e+39,-3.296e-21
1.0549e+39,-4.015e-21
1.1077e+39,3.951e-21
1.163e+39,5.5019e-21
1.2212e+39,6.0646e-21
1.2823e+39,3.721e-21
1.3464e+39,6.031e-21
1.4137e+39,4.8873e-21
1.4844e+39,1.3622e-20
1.5586e+39,1.537e-20
1.6365e+39,1.4163e-20
1.7183e+39,1.5169e-20
1.8043e+39,1.5061e-20
1.8945e+39,1.4213e-20
1.9892e+39,1.4425e-20
2.0887e+39,1.4557e-20
2.1931e+39,1.4584e-20
2.3028e+39,1.3829e-20
2.4179e+39,1.2253e-20
2.5388e+39,1.3253e-20
2.6657e+39,1.1733e-20
2.799e+39,1.2246e-20
2.939e+39,1.247e-20
3.0859e+39,9.135e-21
3.2402e+39,7.711e-21
3.4022e+39,7.8879e-21
3.5723e+39,8.1058e-21
3.7509e+39,4.9644e-21
3.9385e+39,6.8758e-21
4.1354e+39,6.1699e-21
4.3422e+39,5.5693e-21
4.5593e+39,2.9226e-21
4.7873e+39,3.2049e-21
5.0266e+39,1.5712e-21
5.2779e+39,-8.203e-23
5.5418e+39,3.0677e-22
5.8189e+39,-8.134e-22
6.1099e+39,-2.129e-21
6.4154e+39,-3.925e-21
6.7361e+39,-4.593e-21
7.073e+39,-3.829e-21
7.4266e+39,-3.682e-21
7.7979e+39,-3.104e-21
8.1878e+39,-4.955e-21
8.5972e+39,-6.35e-21
9.0271e+39,-5.992e-21
9.4784e+39,-4.543e-21
9.9524e+39,-1.871e-21
1.045e+40,-3.912e-21
1.0972e+40,-3.199e-21
1.1521e+40,-5.475e-21
1.2097e+40,-5.152e-21
1.2702e+40,-4.401e-21
1.3337e+40,-2.632e-21
1.4004e+40,1.2855e-23
1.4704e+40,-6.144e-22
1.5439e+40,1.5396e-22
1.6211e+40,-9.426e-22
1.7022e+40,-1.263e-21
1.7873e+40,3.3354e-22
1.8767e+40,5.6991e-22
1.9705e+40,9.1239e-22
2.069e+40,1.4263e-21
2.1725e+40,9.6967e-22
2.2811e+40,5.0962e-22
2.3952e+40,3.8356e-22
2.5149e+40,7.7882e-22
2.6407e+40,5.4358e-22
2.7727e+40,1.223e-22
2.9113e+40,4.6495e-22
3.0569e+40,1.6434e-21
3.2097e+40,2.4833e-21
3.3702e+40,2.2975e-21
3.5387e+40,1.5005e-21
3.7157e+40,6.1375e-23
3.9015e+40,3.8511e-22
4.0965e+40,7.2761e-23
4.3014e+40,-3.613e-22
4.5164e+40,-1.635e-22
4.7422e+40,-1.451e-21
4.9794e+40,-8.362e-22
5.2283e+40,-1.999e-21
5.4897e+40,-2.266e-21
5.7642e+40,-2.63e-21
6.0524e+40,-2.946e-21
6.3551e+40,-3.056e-21
6.6728e+40,-3.212e-21
7.0064e+40,-2.779e-21
7.3568e+40,-2.332e-21
7.7246e+40,-2.741e-21
8.1108e+40,-2.273e-21
8.5164e+40,-1.735e-21
8.9422e+40,-2.056e-21
9.3893e+40,-1.58e-21
9.8588e+40,-1.501e-21
1.0352e+41,-1.148e-21
1.0869e+41,-9.259e-22
1.1413e+41,-8.489e-22
1.1983e+41,-7.327e-22
1.2583e+41,-4.187e-22
1.3212e+41,-5.184e-22
